url;Perfume;Brand;Country;Gender;Year;Top;Middle;Base
https://aromo.ru/fragrance/jean-marc-wild-secret-97550/;Wild Secret;Jean Marc;;Парфюмерная вода;;apelsinovyj-cvet-flerdoranzh, olivki;lily-of-the-valley, pachuli, sandal, jasmine;musk, vanil, vetiver
https://aromo.ru/fragrance/creation-lamis-hip-_-hi-62575/;Hip & Hi;Creation Lamis;;Парфюмерная вода;;;ambra, anise, frezija, geliotrop, kryzhovnik, musk, rose, vetiver;
https://aromo.ru/fragrance/jean-monnet-follow-me-side-by-side-58570/;Follow Me Side by Side;Jean Monnet;;Парфюмерная вода;2014;bergamot, sliva;cinnamon, pachuli;tonka-bean, vanil
https://aromo.ru/fragrance/jenny-glow-lime-_-basil-2319926/;Lime & Basil;Jenny Glow;;Парфюмерная вода;;grapefruit, lime, mandarin;basil, siren, jasmine;moss, pachuli, vetiver
https://aromo.ru/fragrance/c-a-truce-939741/;Truce;C&A;;Парфюмерная вода;;iris, saffron, sliva;violet, rose, jasmine;ambra, papyrus, vetiver
https://aromo.ru/fragrance/lc-waikiki-vision-2331261/;Vision;LC Waikiki;;Парфюмерная вода;;;floral-notes, fruity-notes;
https://aromo.ru/fragrance/bioessence-bach-flower-essence-_-force-42571/;Bach Flower Essence Force;Bioessence;;Парфюмерная вода;;;ambra, dubovyj-moh, gorechavka, pochki-konskogo-kashtana, ptitsemlechnik;
https://aromo.ru/fragrance/azalia-parfums-murano-769019/;Murano;Azalia Parfums;;Парфюмерная вода;;basil, grapefruit, coriander;apelsinovyj-cvet-flerdoranzh, ginger, cardamom;ambra, kedr, tabak
https://aromo.ru/fragrance/christian-breton-cib_le-702477/;Cibèle;Christian Breton;;Парфюмерная вода;;;apelsinovyj-cvet-flerdoranzh, precious-woods, fruity-notes, musk, powdery-notes, jasmine;
https://aromo.ru/fragrance/creation-lamis-velviamo-donna-95309/;Velviamo Donna;Creation Lamis;;Парфюмерная вода;;aldehydes, basil, bergamot, frezija, lemon, mandarin, plushh;apelsinovyj-cvet-flerdoranzh, tagetes, coriander, lily-of-the-valley, jasmine, lily;tonka-bean, musk, sandal, vanil
https://aromo.ru/fragrance/top-perfumer-code-99-646089/;Code 99;Top Perfumer;;Парфюмерная вода;;citruses, lime, moroccan-tea, tangelo, zelenoje-jabloko, green-notes;banan, barbaris, cvetok-papaji, nektarin, osmantus, peony, jasmine;white-musk, massoja, moloko, vanil, zavarnoj-krem, green-tea
https://aromo.ru/fragrance/fragrance-world-revealed-classic-perfume-water-eau-de-parfum-649079/;Revealed Classic;Fragrance World;;Парфюмерная вода;;;ambra, apelsinovyj-cvet-flerdoranzh, white-cedar, coriander, lavender, lemon, pachuli;
https://aromo.ru/fragrance/daniel-josier-orquidea-perfume-water-eau-de-parfum-79003/;Orquidea;Daniel Josier;;Парфюмерная вода;;bergamot, black-currant, ilang-ilang, trufel;drevesnyje-noty, fruity-notes, orchid;ladan, pachuli, temnyj-shokolad, vanil, vetiver
https://aromo.ru/fragrance/rasasi-admire-perfume-water-eau-de-parfum-439288/;Admire;Rasasi;;Парфюмерная вода;;bergamot, frezija, mint, peach;iris, pepper, rose;white-cedar, benzoin, musk, vanil
https://aromo.ru/fragrance/eclectic-collections-abstract-repertoire-37758/;Abstract Repertoire;Eclectic Collections;;Парфюмерная вода;;bergamot, lime, lemon, mandarin;cyclamen, frezija, coriander, morskije-noty;kedr, moss, musk, pachuli
https://aromo.ru/fragrance/estiara-paradise-perfume-water-eau-de-parfum-79809/;Paradise;Estiara;;Парфюмерная вода;;red-orange, mango, nektarin;jabloko, klubnika, raspberry, rose;kokos, musk, sandal
https://aromo.ru/fragrance/les-parfums-du-soleil-the-vert-92570/;The Vert;Les Parfums du Soleil;;Парфюмерная вода;;;green-tea;
https://aromo.ru/fragrance/georges-mezotti-salon-classique-1088561/;Salon Classique;Georges Mezotti;;Парфюмерная вода;;ananas, fruity-notes, klubnika;floral-notes;black-currant, vanil
https://aromo.ru/fragrance/estiara-rosa-bella-perfume-water-eau-de-parfum-84863/;Rosa Bella;Estiara;;Парфюмерная вода;;bergamot, black-currant, mandarin;apelsinovyj-cvet-flerdoranzh, gardenija, lily-of-the-valley, rose;iris, sandal, vanil
https://aromo.ru/fragrance/pg-parfums-dernier-cri-51963/;Dernier Cri;PG Parfums;;Парфюмерная вода;;;orange, white-musk, bergamot, pachuli, rose, vanil, vetiver, jasmine;
https://aromo.ru/fragrance/new-look-blush-380623/;Blush;New Look;;Парфюмерная вода;;;pachuli, rose, vetiver, jasmine;
https://aromo.ru/fragrance/reserved-rosegold-blush-2331883/;Rosegold Blush;Reserved;;Парфюмерная вода;;;no-info;
https://aromo.ru/fragrance/real-time-black-rose-44283/;Black Rose;Real Time;;Парфюмерная вода;;bergamot, grusha, pink-pepper;violet, peach, rose, jasmine;white-musk, kedr
https://aromo.ru/fragrance/lonkoom-parfum-general-blue-955197/;General Blue;Lonkoom Parfum;;Парфюмерная вода;;;white-musk, lavender, sea-salt;
https://aromo.ru/fragrance/lonkoom-parfum-mystical-for-women-955669/;Mystical For Women;Lonkoom Parfum;;Парфюмерная вода;;dyna, mindal, osmantus;orchid, suhofrukty, water-lily;ambra, pachuli, sandal
https://aromo.ru/fragrance/real-time-pearly-passion-80651/;Pearly Passion;Real Time;;Парфюмерная вода;;frezija, peach, sliva, green-notes;ilang-ilang, lily-of-the-valley, rose, jasmine;tonka-bean, kedr, sandal, vanil
https://aromo.ru/fragrance/m-micallef-english-garden-perfume-water-eau-de-parfum-55342/;English Garden;M. Micallef;;Парфюмерная вода;;bergamot, black-currant, mint;violet, geranium, rose, jasmine;drevesnyje-noty, musk
https://aromo.ru/fragrance/arqus-eleganza-l_femme-perfume-water-eau-de-parfum-2349130/;Eleganza L´Femme;Arqus;;Парфюмерная вода;;coriander, mandarin, peach, rose, jasmine;apelsinovyj-cvet-flerdoranzh, cloves, klever, mimosa, rose;ambra, tonka-bean, labdanum, opopanax, sandal, vanil, civett
https://aromo.ru/fragrance/pimkie-sunset-desert-1096845/;Sunset Desert;Pimkie;;Парфюмерная вода;;;ambra, orange, white-flowers, black-currant, citruses, grusha, raspberry, musk, pachuli, sahar, vanil;
https://aromo.ru/fragrance/dermacol-fresh-peony-_-ylang-ylang-384700/;Fresh Peony & Ylang Ylang;Dermacol;;Парфюмерная вода;;grapefruit, ilang-ilang, morskije-noty, peach;violet, magnolija, peony, rose, jasmine;sandal
https://aromo.ru/fragrance/erad-red-planet-83902/;Red Planet;Erad;;Парфюмерная вода;;;;
https://aromo.ru/fragrance/casino-parfuem-saxonia-casino-de-luxe-parfum-47168/;Casino de luxe Parfum;Casino Parfuem Saxonia;;Парфюмерная вода;;lemon;violet, iris, lily-of-the-valley, rose, jasmine;ambra, tonka-bean, moss, musk, pachuli, sandal, vetiver
https://aromo.ru/fragrance/omerta-vanilla-fun-94858/;Vanilla Fun;Omerta;;Парфюмерная вода;;bergamot, kokos, peach;geranium, lily-of-the-valley, jasmine;tonka-bean, musk, pachuli, sandal, ambergris, vanil, virginia-cedar
https://aromo.ru/fragrance/omerta-lilou-69866/;Lilou;Omerta;;Парфюмерная вода;;floral-notes, powdery-notes;white-musk, benzoin;karamel
https://aromo.ru/fragrance/rasasi-attar-mubakhar-green-perfume-water-eau-de-parfum-41939/;Attar Mubakhar Green;Rasasi;;Парфюмерная вода;;floral-notes, drevesnyje-noty;rose;musk, vanil
https://aromo.ru/fragrance/claudio-zanettin-edelbaa-54488/;Edelbaa;Claudio Zanettin;;Парфюмерная вода;;;floral-notes, drevesnyje-noty, lichen, musk, trava;
https://aromo.ru/fragrance/queen-b-a-secret-b-perfume-water-eau-de-parfum-37561/;A Secret B;Queen B;;Парфюмерная вода;;;ambra, drevesnyje-noty, cloves, pachuli;
https://aromo.ru/fragrance/giorgio-monti-oceano-red-perfume-water-eau-de-parfum-1943501/;Oceano Red;Giorgio Monti;;Парфюмерная вода;;;ambra, orchid, vanil;
https://aromo.ru/fragrance/adopt-by-reserve-naturelle-toscana-vita-perfume-water-eau-de-parfum-2416078/;Toscana Vita;Adopt` by Reserve Naturelle;;Парфюмерная вода;;abrikos;cashmeran, jasmine;musk
https://aromo.ru/fragrance/fred-hayman-237-indigo-perfume-water-eau-de-parfum-36996/;273 Indigo;Fred Hayman;;Парфюмерная вода;2003;;orange, cloves, musk, peach, vanil, jasmine;
https://aromo.ru/fragrance/pacoma-cassilia-luna-47194/;Cassilia Luna;Pacoma;;Парфюмерная вода;;;floral-notes, fruity-notes;
https://aromo.ru/fragrance/chicn-glam-diamond-52303/;Diamond;Chic'n Glam;;Парфюмерная вода;;bergamot, jabloko, lemon, sliva;orange, pachuli, vetiver, jasmine;musk, vanil
https://aromo.ru/fragrance/lonkoom-parfum-only-love-pour-femme-955077/;Only Love Pour Femme;Lonkoom Parfum;;Парфюмерная вода;;;apelsinovyj-cvet-flerdoranzh, white-flowers, vanil;
https://aromo.ru/fragrance/english-laundry-notting-hill-55345/;Notting Hill;English Laundry;;Парфюмерная вода;;bergamot, citruses, cassia;pepper, green-notes, jasmine;ambra, cashmeran, kedr, musk
https://aromo.ru/fragrance/ajmal-dream-merchant-fresh-perfume-water-eau-de-parfum-1908715/;Dream Merchant Fresh;Ajmal;;Парфюмерная вода;;chaj, grapefruit, mandarin;drevesnyje-noty, cardamom, pepper;ambra, pachuli
https://aromo.ru/fragrance/rene-lezard-rene-lezard-femme-84131/;Rene Lezard Femme;Rene Lezard;;Парфюмерная вода;;bergamot, black-currant, cinnamon, palisander;bojaryshnik, violet, frezija, lily-of-the-valley, magnolija, rose, jasmine;ambra, oak, iris, lesnoj-oreh, moloko, peach, sandal, vanil, vetiver
https://aromo.ru/fragrance/chicn-glam-o-de-la-vie-948137/;O de la Vie;Chic'n Glam;;Парфюмерная вода;;;frezija, ginger, woodyamber;
https://aromo.ru/fragrance/micaelangelo-bellagio-perfume-water-eau-de-parfum-43424/;Bellagio;Micaelangelo;;Парфюмерная вода;2000;;gvozdika, ilang-ilang, lily-of-the-valley, musk, rose, sandal, jasmine;
https://aromo.ru/fragrance/al-battash-concepts-ghala-zayed-60103/;Ghala Zayed;Al Battash Concepts;;Парфюмерная вода;;;bergamot, black-currant, dubovyj-moh, musk, pachuli, vanil, jasmine;
https://aromo.ru/fragrance/al-halal-believe-perfume-water-eau-de-parfum-43391/;Believe;Al Halal Perfumes;;Парфюмерная вода;;ginger, cardamom, lotos, mandarin;violet, coriander, rose;ambra, kedr, zamsha
https://aromo.ru/fragrance/c_line-cherie-de-fleurs-perfume-water-eau-de-parfum-2409771/;Chérie de Fleurs;Câline;;Парфюмерная вода;2022;bergamot, floral-notes, grusha;rose, jasmine;white-musk, pachuli, vanil
https://aromo.ru/fragrance/amorino-prive-arabian-rose-40047/;Prive Arabian Rose;Amorino;;Парфюмерная вода;2012;bergamot, kokos, lemon, peach;floral-notes, drevesnyje-noty, oud, jasmine;ambra, cashmeran, oud
https://aromo.ru/fragrance/mathilde-m-exquise-marquise-56455/;Exquise Marquise;Mathilde M.;;Парфюмерная вода;;precious-woods, kedr;white-musk, labdanum, spices;ambra, vanil
https://aromo.ru/fragrance/florame-rose-eclatante-perfume-water-eau-de-parfum-85069/;Rose Eclatante;Florame;;Парфюмерная вода;;romashka, rose;iris, palmaroza;geranium, cloves
https://aromo.ru/fragrance/attirance-l_impression-provencale-_-verveine-70004/;L'Impression Provencale - Verveine;Attirance;;Парфюмерная вода;;;verbena;
https://aromo.ru/fragrance/carlo-bossi-invinus-760807/;Invinus;Carlo Bossi;;Парфюмерная вода;;grapefruit, mandarin, morskije-noty;floral-notes, jasmine;guajak, woodyamber, moss, pachuli
https://aromo.ru/fragrance/chicn-glam-sweet-cat-90964/;Sweet Cat;Chic'n Glam;;Парфюмерная вода;;orange, bergamot, jabloko, mint;pachuli, rose, jasmine;musk, vanil
https://aromo.ru/fragrance/rasasi-black-cherish-perfume-water-eau-de-parfum-439275/;Black Cherish;Rasasi;;Парфюмерная вода;;lemon, mandarin, pink-pepper, sliva;apelsinovyj-cvet-flerdoranzh, koren-fialki, peach, jasmine;musk, vanil, vetiver
https://aromo.ru/fragrance/ard-al-zaafaran-lil-banaat-faqat-perfume-water-eau-de-parfum-2353489/;Lil Banaat Faqat;Ard Al Zaafaran;;Парфюмерная вода;;pepper, rose;jasmine;drevesnyje-noty, oud
https://aromo.ru/fragrance/seris-parfums-splendor-888155/;Splendor;Seris Parfums;;Парфюмерная вода;;bergamot, lemon, green-notes;frezija, lily-of-the-valley, magnolija;ambra, white-musk, kedr, moss
https://aromo.ru/fragrance/historiae-jardin-de-le-notre-65161/;Jardin De Le Notre;Historiae;;Парфюмерная вода;;dew, pink-pepper, trava, tulpan, green-notes;gardenija, hyacinth, lily-of-the-valley, narciss, rose, vodyanoy-zhasmin;white-cedar, morskije-noty, musk, pachuli, vetiver
https://aromo.ru/fragrance/kripa-mantra-72384/;Mantra;Kripa;;Парфюмерная вода;;;white-pepper, citruses, kedr, vetiver;
https://aromo.ru/fragrance/giorgio-monti-oceana-black-perfume-water-eau-de-parfum-77960/;Oceana Black;Giorgio Monti;;Парфюмерная вода;;bergamot, black-currant, pink-pepper;immortelle, peach, rose, jasmine;benzoin, tonka-bean, pachuli, vanil, vetiver
https://aromo.ru/fragrance/amorino-prive-black-cashmere-40049/;Prive Black Cashmere;Amorino;;Парфюмерная вода;2012;;tonka-bean, rose, oud;
https://aromo.ru/fragrance/teatro-fragranze-uniche-rodolfo-perfume-water-eau-de-parfum-84694/;Rodolfo;Teatro Fragranze Uniche;;Парфюмерная вода;;cinnamon, nutmeg, pepper;pachuli, sandal;tonka-bean, musk, vanil
https://aromo.ru/fragrance/parfums-sophiste-sans-egal-86512/;Sans Egal;Parfums Sophiste;;Парфюмерная вода;2012;grapefruit, coriander, sage;guajak, kedr, cinnamon, pachuli;drevesnyje-noty, kozha, musk, sliva, tabak
https://aromo.ru/fragrance/mansfield-ame-noire-39835/;Ame Noire;Mansfield;;Парфюмерная вода;;saffron;violet, oud;kozha, sandal
https://aromo.ru/fragrance/jack-black-signature-black-mark-849401/;Signature Black Mark;Jack Black;;Парфюмерная вода;;;coriander, kozha, red-cedar, saffron;
https://aromo.ru/fragrance/paolo-gigli-niagara-perfume-water-eau-de-parfum-76673/;Niagara;Paolo Gigli;;Парфюмерная вода;;artemizija-polyn, bergamot, lemon;voda, jasmine;ambra, kedr, musk, pachuli, sandal
https://aromo.ru/fragrance/parfum-blaze-sahara-dream-764119/;Sahara Dream;Parfum Blaze;;Парфюмерная вода;;;fruity-notes;
https://aromo.ru/fragrance/syed-junaid-alam-hadeel-eau-de-parfum-perfume-water-eau-de-parfum-61580/;Hadeel Eau De Parfum;Junaid Perfumes;;Парфюмерная вода;;violet, rose;white-musk, jasmine;fruity-notes, vanil
https://aromo.ru/fragrance/new-brand-silence-88307/;Silence;New Brand;;Парфюмерная вода;;;white-wood, black-currant, floral-notes, shiprovye-noty;
https://aromo.ru/fragrance/nez-a-nez-bal-musqu-42687/;Bal Musqué;Nez à Nez;;Парфюмерная вода;;bergamot, licorice;ilang-ilang, cinnamon, magnolija, rose, vishna;benzoin, kozha, musk, toluansky-balm, vanil
https://aromo.ru/fragrance/selection-excellence-no-100-383382/;No 100;Selection Excellence;;Парфюмерная вода;;black-currant, ilang-ilang, ladan, lemon, trufel, jasmine;lotos, orchid, rose, pink-pepper, tuberoza, jasmine;ladan, pachuli, sandal, shokolad
https://aromo.ru/fragrance/elysees-fashion-elysses-wood-perfume-water-eau-de-parfum-2284240/;Elysses Wood;Elysees Fashion;;Парфюмерная вода;;bergamot, grapefruit, mandarin;white-flowers, black-currant;ambra, white-musk, white-cedar
https://aromo.ru/fragrance/georges-mezotti-oh_-de-parfum-78065/;Oh! de Parfum;Georges Mezotti;;Парфюмерная вода;;grusha;dushistyj-goroshek, indol-indole, peony;white-musk, kedr, pachuli, vanil
https://aromo.ru/fragrance/fragrance-world-explore-silver-perfume-water-eau-de-parfum-648967/;Explore Silver;Fragrance World;;Парфюмерная вода;;;apelsinovyj-cvet-flerdoranzh, white-cedar, tonka-bean, cinnamon, lavender, mint, sandal, caraway, vanil;
https://aromo.ru/fragrance/montegrappa-nerouno-for-women-perfume-water-eau-de-parfum-76531/;NeroUno For Women;Montegrappa;;Парфюмерная вода;;reven, calabrian-bergamot;rose, tuberoza;kedr, sandal, vanil
https://aromo.ru/fragrance/marc-joseph-women_s-marc-joseph-97829/;Women's Marc Joseph;Marc Joseph;;Парфюмерная вода;;orange, bergamot, lichi, mandarin, peach;lily-of-the-valley, list-fialki, rose, sliva, jasmine;ambra, white-musk, moss
https://aromo.ru/fragrance/patron-femme-d_or-57105/;Femme D'or;Patron;;Парфюмерная вода;2010;;grapefruit, kedr, musk, peony;
https://aromo.ru/fragrance/georges-mezotti-love-vision-70909/;Love Vision;Georges Mezotti;;Парфюмерная вода;;bergamot, grusha, nektarin, peach, pink-pepper;violet, peach, rose, jasmine;musk, virginia-cedar
https://aromo.ru/fragrance/charrier-parfums-vogade-96485/;Vogade;Charrier Parfums;;Парфюмерная вода;;orange, bergamot;rose, jasmine;musk, pachuli, vanil, vetiver
https://aromo.ru/fragrance/concept-v-design-only-white-for-woman-956167/;Only White for Woman;Concept V Design;;Парфюмерная вода;;apelsinovyj-cvet-flerdoranzh, bergamot, mandarin;gardenija, kamelija, lily;dubovyj-moh, sandal
https://aromo.ru/fragrance/lonkoom-parfum-dignity-for-woman-955171/;Dignity For Woman;Lonkoom Parfum;;Парфюмерная вода;;;ambra, peony, rose;
https://aromo.ru/fragrance/eternal-love-n-x_louis-for-women-1028259/;X-Louis for Women;Eternal Love;;Парфюмерная вода;;coriander, mandarin, peach, green-notes;violet, gvozdika, rose, tuberoza;ambra, kedr, musk, sandal, vanil, civett
https://aromo.ru/fragrance/max-mara-ouverture-631657/;Ouverture;Max Mara;;Парфюмерная вода;;;citruses, floral-notes;
https://aromo.ru/fragrance/m-micallef-crystal-man-_-31-perfume-water-eau-de-parfum-50645/;Crystal Man № 31;M. Micallef;;Парфюмерная вода;;;bergamot, geranium, kedr, lavender, vetiver;
https://aromo.ru/fragrance/arabian-souvenir-rose-d_orient-85063/;Rose D'Orient;Arabian Souvenir;;Парфюмерная вода;;apelsinovyj-cvet-flerdoranzh, saffron, jasmine;pachuli, rose, sandal;ambra, rose, vanil
https://aromo.ru/fragrance/m-micallef-gardenia-extreme-collector-perfume-water-eau-de-parfum-866281/;Gardenia Extreme Collector;M. Micallef;;Парфюмерная вода;;kokos, peach;ilang-ilang, sandal, jasmine;ambra, white-musk
https://aromo.ru/fragrance/raphael-rosalee-fleur-jolie-57868/;Fleur Jolie;Raphael Rosalee;;Парфюмерная вода;;;floral-notes, green-notes;
https://aromo.ru/fragrance/antonio-visconti-glam-flower-60407/;Glam Flower;Antonio Visconti;;Парфюмерная вода;;bergamot, kalikantus, kokos, lime;violet, mod, rose, tiare;white-musk, pachuli, sandal
https://aromo.ru/fragrance/top-perfumer-target-646461/;Target;Top Perfumer;;Парфюмерная вода;;orange, apelsinovyj-cvet-flerdoranzh, white-musk, bergamot, mandarin;tagetes, lime, lavender, majoran, mimosa, timjan, jasmine;ambra, white-musk, white-cedar, tonka-bean, plum-tree
https://aromo.ru/fragrance/thomas-kosmala-bliss-in-paradise-perfume-water-eau-de-parfum-2405880/;Bliss in Paradise;Thomas Kosmala;;Парфюмерная вода;;bergamot, saffron;labdanum, ladan;ambra, kozha, oud
https://aromo.ru/fragrance/susanne-lang-lotus-blossom-70537/;Lotus Blossom;Susanne Lang;;Парфюмерная вода;;;frezija, lotos, persikovyj-cvet, lily;
https://aromo.ru/fragrance/giorgio-valenti-p_u_r_e-79538/;P.U.R.E.;Giorgio Valenti;;Парфюмерная вода;;bergamot, pink-pepper;iris, peach, rose;ambra, musk, vanil, virginia-cedar
https://aromo.ru/fragrance/louis-cardin-compassion-2-irresisble-perfume-water-eau-de-parfum-647615/;Compassion 2 Irresisble;Louis Cardin;;Парфюмерная вода;;;ambra, amyris, bamboo, tonka-bean, chernosliv, cyclamen, frezija, jezhevika, lime, marmelad, musk, nektarin, neroli, pachuli, peach, rose, pink-pepper, tulpan, vanil, zelenoje-jabloko, jasmine;
https://aromo.ru/fragrance/jacques-saint-pres-isa-paris-850073/;Isa Paris;Jacques Saint Pres;;Парфюмерная вода;1997;;geranium, coriander, nutmeg, musk, sandal;
https://aromo.ru/fragrance/nabeel-ala-baali-perfume-water-eau-de-parfum-507818/;Ala Baali;Nabeel;;Парфюмерная вода;;basil, bergamot, lemon;artemizija-polyn, geranium, ilang-ilang, cinnamon, lavender, clary-sage;dubovyj-moh, musk, caraway
https://aromo.ru/fragrance/jean-paul-dupont-wild-instinct-snow-leopard-97483/;Wild Instinct Snow Leopard;Jean Paul Dupont;;Парфюмерная вода;;;;
https://aromo.ru/fragrance/firetrap-femme-gold-perfume-water-eau-de-parfum-2285014/;Femme Gold;Firetrap;;Парфюмерная вода;;;ambra, apelsinovyj-cvet-flerdoranzh, gardenija, raspberry, mod, jasmine;
https://aromo.ru/fragrance/parfumbar-porto-mod_2-82018/;Porto Mod.2;ParfumBar;;Парфюмерная вода;;bergamot, lime, mandarin;violet, frezija, coriander;moss, musk, pachuli
https://aromo.ru/fragrance/al-haramain-perfumes-ajwa-eau-de-parfum-387345/;Ajwa Eau De Parfum;Al Haramain Perfumes;;Парфюмерная вода;;bergamot, lemon;apelsinovyj-cvet-flerdoranzh, lavender;cashmeran, kedr, musk, oud, vetiver
https://aromo.ru/fragrance/laurelle-definitely-maybe-51696/;Definitely Maybe;Laurelle;;Парфюмерная вода;;dyna, kalendula-ili-nogotki, lemon;ananas, black-currant, floral-notes;ambra, white-cedar, musk
https://aromo.ru/fragrance/espri-parfum-ammaliante-626971/;Ammaliante;Espri Parfum;;Парфюмерная вода;;granat, lotos;peony;magnolija
https://aromo.ru/fragrance/maroma-devi-mastery-52138/;Devi Mastery;Maroma;;Парфюмерная вода;;;apelsinovyj-cvet-flerdoranzh, buchu-agatosma, black-currant, lemon, list-fialki, osmantus, ptitgrejn-list-citrusovyh;
https://aromo.ru/fragrance/cuba-paris-heartbreaker-50697/;Heartbreaker;Cuba Paris;;Парфюмерная вода;;orange, krasnaja-smorodina, pink-pepper;violet, peony, green-tea, jasmine;ambra, musk
https://aromo.ru/fragrance/azalia-parfums-magic-box-flower-768677/;Magic Box;Azalia Parfums;;Парфюмерная вода;;ptitgrejn-list-citrusovyh, siren;osmantus, peach, peony, visterija, green-tea;ambra, white-cedar, musk
https://aromo.ru/fragrance/jour-en-rose/;Jour En Rose;Câline;;Парфюмерная вода;2020;black-currant, grusha;apelsinovyj-cvet-flerdoranzh, gardenija, iris, rose, jasmine;ambra, tonka-bean, mod, pachuli, praline, vanil
https://aromo.ru/fragrance/nick-assfalg-first-date-57582/;First Date;Nick Assfalg;;Парфюмерная вода;;apelsinovyj-cvet-flerdoranzh, bergamot;white-flowers, musk;precious-woods, kozha
https://aromo.ru/fragrance/charrier-parfums-melissa-73105/;Melissa;Charrier Parfums;;Парфюмерная вода;;ananas, bergamot, frezija, peach;hyacinth, lily-of-the-valley, rose, jasmine;iris, kedr, musk, sandal
https://aromo.ru/fragrance/flamboyant-n-passion-80235/;Passion;Flamboyant;;Парфюмерная вода;;;ananas, karamel, klubnika, musk, praline, vanil;
https://aromo.ru/fragrance/nez-a-nez-l_hetre-reve-69461/;L’Hetre Reve;Nez à Nez;;Парфюмерная вода;;star-anise, cloves, cinnamon, mandarin;guajak, pachuli, sandal, vetiver, virginia-cedar;kozha, musk, sliva
https://aromo.ru/fragrance/ard-al-zaafaran-dirham-khususi-perfume-water-eau-de-parfum-52486/;Dirham Khususi;Ard Al Zaafaran;;Парфюмерная вода;;;no-info;
https://aromo.ru/fragrance/jean-paul-dupont-wild-instinct-tigress-97484/;Wild Instinct Tigress;Jean Paul Dupont;;Парфюмерная вода;;;;
https://aromo.ru/fragrance/baug-sons-creation-pour-homme-50436/;Creation pour Homme;Baug Sons;;Парфюмерная вода;;bergamot, mandarin;black-currant, green-tea;dubovyj-moh, galbanum, ptitgrejn-list-citrusovyh, sandal
https://aromo.ru/fragrance/ricarda-m-secrets-of-love-perfume-water-eau-de-parfum-87150/;Secrets of Love;Ricarda M.;;Парфюмерная вода;;black-currant, plushh, tangerine;rose, caraway, jasmine;musk, pachuli, virginia-cedar
https://aromo.ru/fragrance/jean-monnet-follow-me-on-everywhere-58568/;Follow Me on Everywhere;Jean Monnet;;Парфюмерная вода;2014;orange, black-currant;pachuli, jasmine;musk, vanil
https://aromo.ru/fragrance/jean-pierre-sand-original-time-bomb-in-red-pour-homme-perfume-water-eau-de-parfum-78954/;Original Time Bomb in Red pour Homme;Jean-Pierre Sand;;Парфюмерная вода;;bergamot, citruses, nutmeg;apelsinovyj-cvet-flerdoranzh, cinnamon;ambra, pachuli, sandal, vanil
https://aromo.ru/fragrance/ricarda-m-sweet-lady-toilet-water-eau-de-toilette-91022/;Sweet Lady;Ricarda M.;;Парфюмерная вода;;bergamot, violet, frezija;mimosa, peony, rose;tonka-bean, sandal, vanil
https://aromo.ru/fragrance/maryaj-l_arc-plus-perfume-water-eau-de-parfum-647935/;L'arc Plus;Maryaj;;Парфюмерная вода;;;apelsinovyj-cvet-flerdoranzh, bergamot, tonka-bean, frezija, mindal, musk, pachuli, vanil;
https://aromo.ru/fragrance/battistoni-creation-donna-50419/;Creation Donna;Battistoni;;Парфюмерная вода;;ajva;iris, rose, jasmine;drevesnyje-noty
https://aromo.ru/fragrance/ard-al-zaafaran-mukhallat-sharqia-perfume-water-eau-de-parfum-75141/;Mukhallat Sharqia;Ard Al Zaafaran;;Парфюмерная вода;;;ambra, drevesnyje-noty, musk, rose, trava, oud;
https://aromo.ru/fragrance/code-6054-fruit-du-dragon/;Fruit du Dragon;Le Monde Gourmand;;Парфюмерная вода;;;white-musk, black-currant, strastocvet;
https://aromo.ru/fragrance/franck-muller-double-mystery-926441/;Double Mystery;Franck Muller;;Парфюмерная вода;2017;bergamot;citruses, geranium, iris, cinnamon, lily-of-the-valley, nutmeg, neroli, rose, tuberoza, zhasmin-sambak;kedr, labdanum, ladan, myrrh, moss, musk, pachuli, sandal, saffron, vanil
https://aromo.ru/fragrance/aromamusic-mirror-73889/;Mirror;AromaMusic;;Парфюмерная вода;;grapefruit;kozha;white-musk
https://aromo.ru/fragrance/paolo-gigli-alhambra-39060/;Alhambra;Paolo Gigli;;Парфюмерная вода;;geranium, lemon, mint;guajak, pachuli, oud, vetiver;ambra, musk
https://aromo.ru/fragrance/baug-sons-creation-noir-50432/;Creation Noir;Baug Sons;;Парфюмерная вода;;cypress;vetiver;cashmeran, musk
https://aromo.ru/fragrance/les-nereides-oppoponax-63704/;Oppoponax;Les Nereides;;Парфюмерная вода;;;ambra, benzoin, citruses, opopanax, sandal, vanil;
https://aromo.ru/fragrance/thomas-kosmala-musk-otone-perfume-water-eau-de-parfum-2405883/;Musk Õtone;Thomas Kosmala;;Парфюмерная вода;;bergamot, gardenija;iris, musk, vanil;ladan, powdery-notes, sandal
https://aromo.ru/fragrance/yas-perfumes-oud-khas-79252/;Oud Khas;Yas Perfumes;;Парфюмерная вода;;;oud;
https://aromo.ru/fragrance/revillon-4-perfume-water-eau-de-parfum-84301/;4;Revillon;;Парфюмерная вода;1973;aldehydes, bergamot, galbanum, hyacinth;violet, gvozdika, ilang-ilang, iris, mimosa, rose, jasmine;myrrh, sandal, ambergris, toluansky-balm, vetiver, civett
https://aromo.ru/fragrance/queen-b-meli-melo-73098/;Meli Melo;Queen B;;Парфюмерная вода;;;citruses, floral-notes, drevesnyje-noty, musk;
